P450,81,90,31
P451,141,283,24
P452,50,145,23
P453,80,139,34
P454,147,355,49
P455,166,57,49
P456,61,496,36
P457,187,409,46
P458,115,1,35
P459,105,393,21
P460,70,226,32
P461,73,449,44
P462,136,146,26
P463,118,95,41
P464,192,176,39
P465,96,109,45
P466,62,12,36
P467,77,339,37
P468,183,426,23
P469,85,316,21
P470,114,188,37
P471,83,143,39
P472,50,110,47
P473,99,168,44
P474,96,310,44
P475,82,135,27
P476,108,464,29
P477,138,252,49
P478,137,349,31
P479,99,108,34
P480,140,330,41
P481,64,451,32
P482,105,172,33
P483,100,394,33
P484,178,16,42
P485,64,237,42
P486,195,131,23
P487,83,125,46
P488,103,453,47
P489,77,286,45
P490,107,72,45
P491,123,227,22
P492,120,448,21
P493,136,382,28
P494,186,57,30
P495,52,107,50
P496,72,476,40
P497,151,188,36
P498,154,441,41
P499,65,258,43
P500,161,58,32
