P0305,104,227,49
P0306,76,113,41
P0307,130,543,41
P0308,64,133,38
P0309,168,207,44
P0310,121,97,30
P0311,162,685,32
P0312,70,847,44
P0313,91,356,31
P0314,182,917,31
P0315,198,537,27
P0316,165,104,37
P0317,81,932,41
P0318,179,757,39
P0319,52,287,44
P0320,171,709,27
P0321,169,670,24
P0322,71,580,21
P0323,66,45,24
P0324,108,161,50
P0325,98,586,33
P0326,186,879,40
P0327,150,523,39
P0328,107,86,36
P0329,190,830,40
P0330,76,668,20
P0331,150,230,39
P0332,174,378,23
P0333,52,11,49
P0334,113,616,21
P0335,142,836,35
P0336,115,108,39
P0337,190,59,49
P0338,65,939,49
P0339,79,46,38
P0340,100,694,25
P0341,117,396,41
P0342,71,403,24
P0343,105,142,41
P0344,130,279,39
P0345,145,982,22
P0346,139,946,48
P0347,121,729,50
P0348,197,104,29
P0349,167,821,33
P0350,82,117,29
P0351,191,649,25
P0352,58,787,45
P0353,172,666,40
P0354,122,901,40
P0355,150,389,21
P0356,58,607,38
P0357,171,194,25
P0358,148,412,36
P0359,134,394,27
P0360,132,395,24
P0361,200,282,47
P0362,179,967,42
P0363,133,570,25
P0364,197,337,33
P0365,102,158,25
P0366,68,799,36
P0367,164,284,29
P0368,120,176,26
P0369,90,974,49
P0370,154,312,32
P0371,173,442,46
P0372,137,920,44
P0373,82,448,46
P0374,116,787,39
P0375,144,652,39
P0376,121,989,31
P0377,189,881,35
P0378,127,651,34
P0379,89,249,42
P0380,114,679,39
P0381,136,917,48
P0382,134,720,36
P0383,168,958,28
P0384,111,293,42
P0385,122,782,41
P0386,186,171,46
P0387,140,526,42
P0388,188,895,44
P0389,148,280,47
P0390,54,165,23
P0391,154,376,22
P0392,173,852,45
P0393,119,389,43
P0394,79,442,33
P0395,108,135,49
P0396,53,427,50
P0397,138,876,42
P0398,66,271,34
P0399,144,862,34
P0400,184,148,20
P0401,167,162,32
P0402,149,466,41
P0403,50,237,31
P0404,62,604,36
P0405,64,783,33
P0406,179,160,46
P0407,152,145,40
P0408,139,589,46
P0409,91,777,43
P0410,195,630,40
P0411,78,352,42
P0412,173,681,43
P0413,81,81,29
P0414,187,196,31
P0415,130,432,39
P0416,164,900,50
P0417,95,683,48
P0418,104,502,22
P0419,147,340,29
P0420,125,14,21
P0421,113,877,31
P0422,145,489,29
P0423,184,630,27
P0424,118,430,29
P0425,121,160,35
P0426,111,726,44
P0427,84,539,28
P0428,68,874,36
P0429,111,710,34
P0430,186,48,44
P0431,149,251,47
P0432,69,336,26
P0433,167,732,41
P0434,164,272,49
P0435,132,468,50
P0436,63,253,33
P0437,121,211,40
P0438,75,573,22
P0439,155,342,21
P0440,178,835,46
P0441,144,321,40
P0442,133,276,29
P0443,83,863,27
P0444,180,197,39
P0445,169,71,28
P0446,63,488,22
P0447,127,978,27
P0448,66,840,24
P0449,59,624,40
P0450,102,721,25
P0451,125,789,43
P0452,90,856,50
P0453,195,99,25
P0454,96,204,31
P0455,87,107,42
P0456,187,707,43
P0457,117,349,35
P0458,87,405,27
P0459,188,161,32
P0460,53,356,35
P0461,170,898,37
P0462,70,101,24
P0463,123,682,33
P0464,149,243,34
P0465,189,232,49
P0466,200,93,37
P0467,88,145,31
P0468,80,109,20
P0469,96,879,44
P0470,63,912,26
P0471,79,846,49
P0472,80,244,24
P0473,200,511,30
P0474,144,199,37
P0475,193,996,38
P0476,127,4,33
P0477,163,430,26
P0478,64,384,35
P0479,189,75,28
P0480,131,150,32
P0481,92,39,37
P0482,101,950,27
P0483,191,347,41
P0484,74,858,39
P0485,120,361,50
P0486,186,851,29
P0487,117,147,43
P0488,147,517,22
P0489,93,954,47
P0490,186,204,36
P0491,145,118,47
P0492,157,888,50
P0493,177,249,37
P0494,78,254,39
P0495,113,502,23
P0496,51,877,45
P0497,66,215,45
P0498,138,827,33
P0499,66,714,31
P0500,128,262,25
P0501,178,325,50
P0502,73,694,28
P0503,60,803,44
P0504,90,868,29
P0505,146,348,34
P0506,182,105,49
P0507,54,227,24
P0508,106,128,49
P0509,111,507,30
P0510,135,430,20
P0511,91,984,25
P0512,113,642,38
P0513,196,614,36
P0514,126,376,39
P0515,80,876,31
P0516,89,917,39
P0517,58,726,42
P0518,52,170,23
P0519,99,311,50
P0520,84,336,24
P0521,160,440,49
P0522,122,412,41
P0523,171,947,50
P0524,154,62,30
P0525,195,2,50
P0526,100,827,38
P0527,164,716,40
P0528,52,358,21
P0529,80,147,49
P0530,70,333,47
P0531,102,858,21
P0532,80,997,42
P0533,164,694,30
P0534,81,724,37
P0535,110,274,49
P0536,147,404,37
P0537,180,546,26
P0538,179,495,31
P0539,76,372,42
P0540,170,857,32
P0541,116,766,37
P0542,183,725,20
P0543,185,34,26
P0544,127,387,26
P0545,62,944,29
P0546,95,60,45
P0547,73,200,40
P0548,114,277,47
P0549,127,937,48
P0550,69,470,35
P0551,82,811,38
P0552,122,233,40
P0553,196,223,25
P0554,109,954,39
P0555,175,165,41
P0556,127,66,37
P0557,108,222,48
P0558,127,463,20
P0559,186,300,20
P0560,55,398,26
P0561,60,914,38
P0562,78,34,38
P0563,96,319,44
P0564,153,104,49
P0565,60,803,33
P0566,113,255,32
P0567,160,778,23
P0568,100,112,36
P0569,80,461,24
P0570,193,140,45
P0571,149,254,47
P0572,184,43,30
P0573,137,10,39
P0574,85,688,35
P0575,117,225,25
P0576,96,203,39
P0577,140,558,48
P0578,51,740,22
P0579,165,384,26
P0580,174,83,25
P0581,142,931,20
P0582,137,632,26
P0583,73,315,48
P0584,61,772,35
P0585,171,39,32
P0586,177,391,34
P0587,194,408,49
P0588,76,254,33
P0589,138,246,38
P0590,160,345,43
P0591,166,401,21
P0592,144,161,34
P0593,60,198,47
P0594,150,566,28
P0595,169,175,38
P0596,68,74,38
P0597,142,615,38
P0598,102,515,50
P0599,144,370,42
P0600,181,448,32
P0601,51,89,33
P0602,50,372,44
P0603,97,965,43
P0604,160,968,26
P0605,136,748,46
P0606,126,249,41
P0607,152,563,23
P0608,92,742,44
P0609,196,474,24
P0610,61,680,44
P0611,175,812,23
P0612,126,138,38
P0613,73,499,50
P0614,50,329,30
P0615,118,839,38
P0616,56,143,23
P0617,68,984,36
P0618,58,378,43
P0619,112,315,33
P0620,189,760,26
P0621,81,90,40
P0622,173,485,31
P0623,81,135,23
P0624,108,407,50
P0625,87,415,20
P0626,87,356,20
P0627,116,906,46
P0628,161,374,43
P0629,65,270,36
P0630,151,995,47
P0631,134,424,22
P0632,114,477,39
P0633,59,933,44
P0634,79,673,37
P0635,111,444,31
P0636,136,908,35
P0637,182,370,22
P0638,57,535,25
P0639,154,163,41
P0640,103,839,29
P0641,195,941,49
P0642,179,635,39
P0643,179,332,47
P0644,127,643,30
P0645,162,830,47
P0646,181,550,35
P0647,178,600,50
P0648,68,710,26
P0649,196,552,41
P0650,61,531,36
P0651,108,1003,43
P0652,153,988,20
P0653,137,554,38
P0654,134,412,24
P0655,165,706,38
P0656,104,466,28
P0657,104,773,38
P0658,139,696,27
P0659,118,163,44
P0660,50,118,36
P0661,100,258,35
P0662,147,732,33
P0663,197,329,43
P0664,146,272,47
P0665,124,622,26
P0666,189,169,24
P0667,178,150,50
P0668,160,772,41
P0669,165,619,37
P0670,168,933,35
P0671,62,128,26
P0672,173,773,44
P0673,84,879,30
P0674,189,483,50
P0675,100,958,36
P0676,176,863,35
P0677,85,76,41
P0678,158,534,44
P0679,69,563,42
P0680,135,68,33
P0681,147,781,35
P0682,88,518,23
P0683,65,855,50
P0684,140,467,33
P0685,133,310,22
P0686,111,932,26
P0687,173,326,48
P0688,134,0,29
P0689,114,808,40
P0690,155,318,30
P0691,63,122,36
P0692,91,982,43
P0693,119,702,35
P0694,74,998,38
P0695,200,172,35
P0696,100,893,37
P0697,60,191,42
P0698,84,125,33
P0699,56,105,22
P0700,112,843,33
P0701,105,590,49
P0702,139,812,48
P0703,198,606,29
P0704,112,250,27
P0705,112,369,23
P0706,179,410,37
P0707,128,709,39
P0708,182,520,43
P0709,165,698,25
P0710,157,651,49
P0711,143,173,45
P0712,176,82,39
P0713,55,150,49
P0714,53,248,43
P0715,160,115,44
P0716,190,567,49
P0717,145,7,24
P0718,177,978,39
P0719,196,264,32
P0720,146,376,34
P0721,128,274,47
P0722,63,494,30
P0723,53,236,41
P0724,54,805,23
P0725,159,113,41
P0726,198,399,44
P0727,81,136,36
P0728,140,223,25
P0729,58,498,42
P0730,84,870,38
P0731,63,290,41
P0732,181,139,47
P0733,58,272,22
P0734,171,840,34
P0735,170,51,27
P0736,186,965,20
P0737,55,742,28
P0738,156,120,27
P0739,68,573,29
P0740,174,498,29
P0741,57,261,49
P0742,51,145,25
P0743,128,293,42
P0744,152,832,48
P0745,162,390,28
P0746,112,32,23
P0747,112,618,38
P0748,167,536,20
P0749,137,746,44
P0750,101,893,41
P0751,134,536,45
P0752,115,686,23
P0753,57,300,45
P0754,188,669,34
P0755,152,742,37
P0756,119,716,37
P0757,73,848,44
P0758,51,241,41
P0759,97,945,26
P0760,94,44,45
P0761,102,704,21
P0762,159,886,50
P0763,175,88,31
P0764,183,4,39
P0765,142,159,37
P0766,142,695,34
P0767,121,405,37
P0768,159,335,37
P0769,59,931,26
P0770,186,879,34
P0771,62,776,33
P0772,120,312,28
P0773,95,678,43
P0774,138,287,44
P0775,80,426,41
P0776,66,976,43
P0777,97,436,33
P0778,193,526,22
P0779,171,31,42
P0780,154,297,21
P0781,107,591,20
P0782,111,496,47
P0783,199,403,23
P0784,130,323,40
P0785,170,628,27
P0786,163,933,40
P0787,107,37,46
P0788,51,701,28
P0789,115,203,30
P0790,187,435,41
P0791,131,905,30
P0792,144,866,48
P0793,160,435,43
P0794,147,375,32
P0795,106,177,26
P0796,178,908,31
P0797,104,835,20
P0798,105,960,22
P0799,191,703,35
P0800,149,659,50
P0801,126,484,28
P0802,139,611,49
P0803,144,556,27
P0804,52,244,39
P0805,132,975,39
P0806,96,616,23
P0807,81,517,34
P0808,105,472,44
P0809,192,593,27
P0810,173,205,28
P0811,164,471,45
P0812,63,237,41
P0813,160,147,46
P0814,99,905,23
P0815,79,120,40
P0816,142,136,33
P0817,177,268,28
P0818,149,814,49
P0819,192,433,50
P0820,142,847,43
P0821,95,210,50
P0822,157,50,35
P0823,187,372,32
P0824,185,738,37
P0825,101,357,31
P0826,112,631,25
P0827,105,165,25
P0828,78,253,35
P0829,101,178,48
P0830,90,536,37
P0831,198,676,28
P0832,141,550,27
P0833,137,714,37
P0834,79,36,32
P0835,73,690,31
P0836,164,898,20
P0837,70,865,22
P0838,170,494,45
P0839,123,578,25
P0840,135,711,46
P0841,135,699,37
P0842,130,437,39
P0843,187,150,39
P0844,171,1002,27
P0845,51,111,33
P0846,79,361,20
P0847,171,467,35
P0848,121,585,36
P0849,63,20,32
P0850,156,339,39
P0851,63,288,26
P0852,96,340,49
P0853,97,912,34
P0854,171,231,22
P0855,190,773,39
P0856,129,347,25
P0857,152,301,48
P0858,165,873,36
P0859,200,916,35
P0860,100,169,31
P0861,138,591,21
P0862,178,896,30
P0863,92,575,33
P0864,102,941,26
P0865,59,401,46
P0866,89,717,23
P0867,157,759,41
P0868,57,704,30
P0869,70,329,25
P0870,136,959,45
P0871,53,931,34
P0872,194,105,35
P0873,151,413,34
P0874,107,895,28
P0875,136,661,29
P0876,176,708,42
P0877,74,230,29
P0878,173,939,27
P0879,159,315,33
P0880,136,815,33
P0881,113,59,43
P0882,99,990,23
P0883,168,134,39
P0884,53,945,34
P0885,77,660,22
P0886,60,724,45
P0887,186,410,49
P0888,84,523,37
P0889,195,341,26
P0890,55,852,39
P0891,60,122,39
P0892,165,965,21
P0893,141,735,29
P0894,184,978,31
P0895,148,170,20
P0896,119,534,36
P0897,73,387,32
P0898,77,769,25
P0899,145,547,27
P0900,50,585,48
P0901,131,44,35
P0902,66,613,43
P0903,173,358,32
P0904,142,440,40
P0905,150,555,33
P0906,116,869,35
P0907,55,714,21
P0908,178,745,38
P0909,96,925,41
P0910,187,733,20
P0911,142,581,22
P0912,159,922,40
P0913,62,995,49
P0914,179,254,20
P0915,150,324,49
P0916,177,208,40
P0917,193,64,23
P0918,174,252,31
P0919,148,239,35
P0920,122,604,45
P0921,162,326,25
P0922,122,755,31
P0923,170,34,30
P0924,69,993,29
P0925,71,78,43
P0926,186,978,50
P0927,76,299,45
P0928,59,302,33
P0929,157,337,37
P0930,68,41,30
P0931,165,729,38
P0932,178,262,26
P0933,79,328,41
P0934,187,562,22
P0935,111,117,32
P0936,180,711,25
P0937,146,441,50
P0938,57,171,27
P0939,67,120,43
P0940,146,866,43
P0941,75,716,49
P0942,100,524,36
P0943,77,714,50
P0944,187,593,22
P0945,64,180,25
P0946,194,640,34
P0947,182,642,38
P0948,184,493,26
P0949,129,558,50
P0950,92,25,40
P0951,186,847,38
P0952,195,44,40
P0953,147,914,29
P0954,184,350,49
P0955,141,715,49
P0956,92,604,32
P0957,187,393,43
P0958,101,464,25
P0959,91,388,25
P0960,149,320,36
P0961,79,172,40
P0962,137,318,48
P0963,142,517,27
P0964,108,314,20
P0965,114,900,23
P0966,90,89,24
P0967,115,580,32
P0968,170,128,39
P0969,137,5,29
P0970,174,850,27
P0971,126,699,24
P0972,99,996,46
P0973,194,798,28
P0974,104,812,37
P0975,154,372,38
P0976,177,307,20
P0977,146,605,35
P0978,116,596,46
P0979,122,404,26
P0980,128,270,33
P0981,105,393,31
P0982,84,89,45
P0983,105,712,24
P0984,98,729,49
P0985,76,934,31
P0986,163,475,43
P0987,107,82,37
P0988,149,567,23
P0989,188,766,32
P0990,157,852,29
P0991,157,370,36
P0992,183,407,27
P0993,146,882,46
P0994,70,261,28
P0995,88,97,30
P0996,105,166,46
P0997,106,942,31
P0998,147,537,36
P0999,125,623,28
P1000,94,790,41
