P00126,68,2234,47
P00127,181,3039,34
P00128,56,8402,23
P00129,128,5359,45
P00130,109,922,42
P00131,173,5349,36
P00132,164,9926,46
P00133,169,6042,35
P00134,126,7134,50
P00135,197,420,39
P00136,121,8890,33
P00137,155,3518,47
P00138,55,475,49
P00139,65,5178,34
P00140,197,5230,20
P00141,99,192,34
P00142,194,144,27
P00143,172,9776,23
P00144,117,5949,33
P00145,125,2465,42
P00146,102,6579,49
P00147,198,821,20
P00148,190,6427,29
P00149,182,4668,38
P00150,53,7484,40
P00151,97,2156,33
P00152,163,34,47
P00153,122,8885,29
P00154,189,9096,46
P00155,94,239,40
P00156,197,467,36
P00157,114,1118,34
P00158,181,1602,46
P00159,177,7950,31
P00160,150,967,27
P00161,185,7105,31
P00162,66,365,47
P00163,141,9830,43
P00164,94,2849,37
P00165,98,2967,20
P00166,88,9639,37
P00167,66,3264,43
P00168,194,3520,23
P00169,195,3040,41
P00170,59,8296,43
P00171,179,1273,21
P00172,135,3862,24
P00173,174,8977,35
P00174,200,2938,49
P00175,162,7949,22
P00176,178,9712,31
P00177,116,6400,46
P00178,79,946,37
P00179,96,3441,35
P00180,185,8730,49
P00181,175,8814,38
P00182,183,9140,38
P00183,199,363,36
P00184,184,7070,41
P00185,166,7387,48
P00186,164,4187,47
P00187,69,734,31
P00188,100,1934,26
P00189,153,2438,29
P00190,199,3828,27
P00191,70,791,27
P00192,133,6986,23
P00193,60,3247,50
P00194,167,1259,45
P00195,57,3125,40
P00196,162,6735,24
P00197,179,9282,31
P00198,96,5437,44
P00199,131,49,22
P00200,60,9883,21
P00201,66,4122,46
P00202,98,4769,45
P00203,78,8349,38
P00204,190,613,21
P00205,141,367,31
P00206,74,6704,38
P00207,159,217,37
P00208,62,2887,49
P00209,163,2566,41
P00210,55,7557,45
P00211,171,3313,40
P00212,189,5582,38
P00213,76,3402,48
P00214,189,3117,27
P00215,127,5490,35
P00216,122,3253,29
P00217,152,836,21
P00218,189,5593,33
P00219,187,4221,40
P00220,92,3584,44
P00221,162,8886,25
P00222,77,1540,44
P00223,137,2743,43
P00224,55,8523,36
P00225,131,4716,28
P00226,112,1952,46
P00227,110,7068,42
P00228,200,7083,47
P00229,123,9892,20
P00230,119,9443,43
P00231,129,7406,50
P00232,104,4639,28
P00233,148,7570,37
P00234,161,2373,28
P00235,169,5199,39
P00236,158,7515,41
P00237,51,2187,23
P00238,125,3556,44
P00239,83,2364,45
P00240,139,8429,25
P00241,50,3084,20
P00242,199,198,22
P00243,159,8987,42
P00244,131,7897,39
P00245,185,9883,36
P00246,175,7499,31
P00247,118,1286,34
P00248,107,9138,28
P00249,189,5485,44
P00250,105,5613,40
P00251,68,1895,38
P00252,108,2054,31
P00253,97,2608,23
P00254,56,8661,29
P00255,88,9351,42
P00256,185,3235,23
P00257,143,4079,45
P00258,77,8946,32
P00259,149,8883,38
P00260,159,9273,50
P00261,97,9705,27
P00262,139,8579,26
P00263,132,5066,40
P00264,88,9282,41
P00265,189,3289,50
P00266,154,5852,34
P00267,165,3250,29
P00268,130,550,41
P00269,170,4804,46
P00270,189,8538,38
P00271,173,1006,26
P00272,170,2683,42
P00273,127,9751,44
P00274,106,2812,33
P00275,122,9884,26
P00276,114,5140,40
P00277,100,8907,39
P00278,144,9720,32
P00279,143,9326,28
P00280,192,665,32
P00281,104,8420,32
P00282,179,9362,43
P00283,159,1653,20
P00284,117,6371,41
P00285,53,3440,39
P00286,150,7588,35
P00287,172,6437,43
P00288,163,4661,22
P00289,156,6052,49
P00290,63,6240,38
P00291,62,815,28
P00292,187,4125,38
P00293,167,9115,31
P00294,66,1957,38
P00295,181,3996,22
P00296,127,4324,39
P00297,188,8298,34
P00298,188,8574,41
P00299,89,3654,22
P00300,50,8414,43
P00301,188,6911,30
P00302,121,4932,21
P00303,139,2263,24
P00304,184,8861,31
P00305,144,6420,30
P00306,193,9293,40
P00307,75,2975,49
P00308,117,4593,24
P00309,145,7893,36
P00310,114,7631,27
P00311,93,2486,45
P00312,174,2391,38
P00313,58,31,22
P00314,191,9597,38
P00315,176,4042,20
P00316,132,576,50
P00317,193,9809,23
P00318,182,77,36
P00319,127,3320,38
P00320,139,5810,20
P00321,82,8299,25
P00322,157,5194,31
P00323,83,6290,43
P00324,55,6577,33
P00325,106,6243,50
P00326,59,732,33
P00327,141,1828,34
P00328,131,1179,22
P00329,51,777,36
P00330,193,4564,21
P00331,118,1956,41
P00332,85,7161,42
P00333,56,4114,47
P00334,135,8103,50
P00335,114,1731,29
P00336,197,6656,43
P00337,153,8014,25
P00338,194,9587,21
P00339,153,307,44
P00340,115,5898,21
P00341,106,8134,48
P00342,160,9929,27
P00343,152,4578,25
P00344,56,7492,36
P00345,195,5205,47
P00346,147,8969,31
P00347,154,3345,28
P00348,147,8577,27
P00349,58,237,49
P00350,82,6570,36
P00351,101,8773,25
P00352,62,4736,49
P00353,199,5614,46
P00354,167,3610,44
P00355,74,1532,34
P00356,180,2546,48
P00357,147,9413,44
P00358,108,3783,22
P00359,73,7953,32
P00360,161,2453,47
P00361,107,7732,26
P00362,59,9182,36
P00363,67,4300,22
P00364,166,2453,24
P00365,118,5855,45
P00366,153,656,48
P00367,115,7709,30
P00368,55,6839,38
P00369,149,609,36
P00370,181,2741,45
P00371,72,3335,50
P00372,164,4213,21
P00373,89,8250,44
P00374,170,9887,23
P00375,164,7449,40
P00376,169,6366,43
P00377,158,6707,49
P00378,84,324,38
P00379,121,7576,26
P00380,164,3545,24
P00381,161,5292,29
P00382,171,593,32
P00383,125,8115,21
P00384,161,3208,30
P00385,109,2581,40
P00386,51,7598,36
P00387,54,4524,37
P00388,171,4559,34
P00389,76,601,22
P00390,85,8024,42
P00391,161,1432,23
P00392,173,2127,38
P00393,192,2514,38
P00394,93,4178,20
P00395,127,1018,39
P00396,67,9059,50
P00397,184,1442,31
P00398,152,335,34
P00399,131,1184,23
P00400,197,7490,35
P00401,162,8555,49
P00402,88,9879,24
P00403,130,7977,38
P00404,191,935,32
P00405,195,8762,27
P00406,143,1297,28
P00407,184,1630,41
P00408,103,553,32
P00409,180,5482,30
P00410,79,730,45
P00411,77,5527,49
P00412,77,7738,40
P00413,57,2561,35
P00414,55,6006,31
P00415,87,1465,22
P00416,96,5872,20
P00417,101,8618,38
P00418,158,6820,43
P00419,134,3160,31
P00420,195,2002,46
P00421,84,9717,50
P00422,157,1651,42
P00423,189,6633,39
P00424,127,304,20
P00425,110,6868,24
P00426,142,4209,30
P00427,68,5374,22
P00428,155,7193,24
P00429,76,3054,27
P00430,146,2218,32
P00431,164,5812,26
P00432,153,3214,27
P00433,170,5779,32
P00434,63,4510,40
P00435,55,6765,44
P00436,167,1566,28
P00437,183,3904,24
P00438,185,7391,33
P00439,105,8656,29
P00440,66,8758,28
P00441,91,7305,28
P00442,138,1212,48
P00443,157,7588,27
P00444,119,5927,35
P00445,145,1868,33
P00446,102,2799,35
P00447,159,7739,26
P00448,155,2882,33
P00449,85,6560,29
P00450,179,3537,43
P00451,127,2887,25
P00452,56,3739,21
P00453,159,5910,28
P00454,83,1735,42
P00455,106,4415,50
P00456,188,562,41
P00457,132,6023,23
P00458,107,7772,47
P00459,61,4516,28
P00460,188,8229,39
P00461,100,4759,24
P00462,164,7702,25
P00463,109,2561,24
P00464,64,785,26
P00465,148,4161,46
P00466,133,2179,32
P00467,112,4749,39
P00468,152,2864,28
P00469,146,1622,40
P00470,94,5563,26
P00471,122,7042,31
P00472,78,9467,29
P00473,155,5910,38
P00474,174,8683,38
P00475,150,4922,22
P00476,114,3661,24
P00477,195,1567,35
P00478,137,2774,37
P00479,92,8501,30
P00480,63,7533,38
P00481,106,2939,25
P00482,51,9885,29
P00483,184,2452,43
P00484,87,4316,22
P00485,137,6237,41
P00486,172,6117,42
P00487,102,1716,24
P00488,175,6951,36
P00489,146,5523,36
P00490,165,8921,28
P00491,67,5951,47
P00492,64,4124,49
P00493,85,9558,35
P00494,125,4972,20
P00495,154,924,46
P00496,75,6178,36
P00497,171,7316,49
P00498,125,8560,44
P00499,99,3957,42
P00500,132,2705,34
P00501,79,3384,33
P00502,101,6573,33
P00503,86,4041,28
P00504,111,1453,32
P00505,183,8970,43
P00506,111,4206,27
P00507,160,6241,37
P00508,84,7629,38
P00509,159,7455,31
P00510,75,7472,49
P00511,146,3720,30
P00512,78,6266,32
P00513,80,9208,46
P00514,58,234,50
P00515,180,6817,26
P00516,81,3428,43
P00517,123,3951,20
P00518,134,9876,25
P00519,192,8095,49
P00520,58,9529,27
P00521,117,4370,22
P00522,186,1442,40
P00523,101,4134,47
P00524,170,8781,45
P00525,172,7459,21
P00526,74,7881,40
P00527,124,81,30
P00528,168,158,26
P00529,148,8674,45
P00530,101,5554,24
P00531,161,8462,29
P00532,148,6268,31
P00533,179,993,39
P00534,183,7056,22
P00535,170,129,38
P00536,195,7795,46
P00537,58,1104,49
P00538,65,3179,29
P00539,131,129,33
P00540,172,6801,40
P00541,78,4795,24
P00542,88,6835,29
P00543,104,9410,31
P00544,62,7369,42
P00545,134,8048,38
P00546,123,1896,41
P00547,192,100,46
P00548,193,7062,35
P00549,54,2076,27
P00550,97,7905,37
P00551,75,6652,35
P00552,115,5740,28
P00553,190,6687,31
P00554,57,7795,24
P00555,88,7552,38
P00556,166,1190,41
P00557,67,9432,33
P00558,76,690,30
P00559,95,8035,48
P00560,195,9091,49
P00561,116,6878,23
P00562,169,5795,41
P00563,112,7710,30
P00564,95,7278,37
P00565,174,7435,21
P00566,106,5116,37
P00567,95,5495,43
P00568,167,3649,39
P00569,95,5740,26
P00570,190,9120,37
P00571,99,2652,39
P00572,105,9053,37
P00573,126,2684,46
P00574,148,7795,36
P00575,137,1716,38
P00576,107,5633,43
P00577,145,125,44
P00578,97,312,30
P00579,135,9303,28
P00580,107,6863,42
P00581,196,9625,40
P00582,94,7442,36
P00583,140,4649,25
P00584,88,7581,28
P00585,58,5968,40
P00586,128,7665,31
P00587,168,561,49
P00588,67,9362,42
P00589,106,185,45
P00590,83,9571,45
P00591,129,3487,48
P00592,148,2334,30
P00593,148,3240,38
P00594,171,7258,30
P00595,185,2567,22
P00596,150,624,22
P00597,134,3879,33
P00598,194,9129,50
P00599,106,1728,38
P00600,71,7366,26
P00601,97,342,31
P00602,65,3537,47
P00603,58,3333,47
P00604,194,4758,36
P00605,95,9644,40
P00606,188,2926,29
P00607,143,2170,22
P00608,67,3381,37
P00609,158,2486,48
P00610,116,6079,37
P00611,194,9927,41
P00612,70,9456,22
P00613,119,3009,24
P00614,149,8450,44
P00615,65,3359,33
P00616,97,7101,47
P00617,136,2012,32
P00618,82,2172,26
P00619,167,8411,20
P00620,198,1717,47
P00621,166,732,25
P00622,160,5578,34
P00623,160,3516,42
P00624,162,7321,34
P00625,101,3369,45
P00626,159,1070,45
P00627,83,1639,50
P00628,162,2916,22
P00629,124,5416,32
P00630,141,7911,48
P00631,82,5752,36
P00632,151,5218,38
P00633,74,4998,28
P00634,136,166,22
P00635,151,8077,40
P00636,105,382,40
P00637,114,3990,33
P00638,149,8461,21
P00639,102,6537,45
P00640,102,711,28
P00641,73,7601,37
P00642,123,6883,47
P00643,188,6024,42
P00644,136,9931,22
P00645,100,9539,23
P00646,141,4688,20
P00647,64,4380,30
P00648,143,410,30
P00649,113,3065,44
P00650,146,9122,28
P00651,95,9269,46
P00652,160,9349,20
P00653,71,8099,46
P00654,50,2386,30
P00655,150,3329,44
P00656,100,657,22
P00657,196,3064,44
P00658,152,4985,47
P00659,145,615,28
P00660,113,5376,20
P00661,169,3645,38
P00662,171,2010,39
P00663,189,998,48
P00664,72,4686,40
P00665,128,9893,21
P00666,195,1563,35
P00667,183,1727,41
P00668,169,2341,37
P00669,121,5186,49
P00670,174,4179,32
P00671,95,6420,37
P00672,62,6870,25
P00673,107,9692,31
P00674,62,738,48
P00675,135,3910,29
P00676,192,3835,35
P00677,145,2990,21
P00678,129,9920,44
P00679,63,9092,25
P00680,94,4728,25
P00681,147,9364,38
P00682,64,4723,22
P00683,178,8222,20
P00684,59,7783,45
P00685,100,6385,31
P00686,63,7060,20
P00687,110,6105,31
P00688,171,5586,36
P00689,145,9057,26
P00690,65,3237,38
P00691,107,9598,22
P00692,150,6046,46
P00693,123,1224,38
P00694,122,6486,39
P00695,193,4829,36
P00696,108,8968,22
P00697,76,9606,34
P00698,164,4926,28
P00699,94,7745,45
P00700,74,7408,31
P00701,122,973,49
P00702,127,9331,43
P00703,62,1290,31
P00704,102,5148,27
P00705,147,2205,32
P00706,176,3624,23
P00707,187,6715,27
P00708,137,8123,25
P00709,123,137,32
P00710,145,5739,42
P00711,50,1492,32
P00712,170,2016,50
P00713,199,963,37
P00714,135,3194,50
P00715,108,3707,41
P00716,133,1684,40
P00717,84,9329,30
P00718,197,5259,33
P00719,105,4082,21
P00720,75,957,49
P00721,179,2572,32
P00722,102,9167,25
P00723,52,1840,36
P00724,196,4851,23
P00725,80,8957,28
P00726,155,3573,24
P00727,106,5717,25
P00728,124,6050,40
P00729,95,8090,49
P00730,113,9565,50
P00731,59,6703,41
P00732,127,4237,43
P00733,90,9956,47
P00734,145,9524,24
P00735,138,9015,22
P00736,182,363,32
P00737,136,6196,33
P00738,176,7494,36
P00739,60,3276,49
P00740,169,6559,26
P00741,186,3460,32
P00742,105,8704,22
P00743,179,8103,32
P00744,55,7801,20
P00745,92,7332,46
P00746,101,6469,25
P00747,136,8864,27
P00748,86,7111,26
P00749,87,9572,29
P00750,181,5686,20
P00751,87,1415,25
P00752,149,4607,42
P00753,121,5729,29
P00754,53,6041,29
P00755,193,3680,31
P00756,133,1620,43
P00757,185,2652,20
P00758,106,8888,38
P00759,134,2980,49
P00760,122,7163,33
P00761,155,6333,49
P00762,51,7366,35
P00763,124,9961,40
P00764,51,4649,48
P00765,62,9623,20
P00766,167,7479,20
P00767,147,6528,43
P00768,53,9486,42
P00769,149,4699,37
P00770,175,6718,31
P00771,61,493,24
P00772,115,456,39
P00773,153,6630,45
P00774,161,4385,29
P00775,163,1963,25
P00776,155,2674,34
P00777,165,3355,33
P00778,152,1752,49
P00779,155,3185,45
P00780,123,6206,30
P00781,191,8063,43
P00782,120,1060,29
P00783,60,3066,48
P00784,170,3241,31
P00785,163,5406,38
P00786,83,5215,22
P00787,126,7941,21
P00788,60,3187,35
P00789,197,3972,25
P00790,136,5702,38
P00791,111,7097,37
P00792,87,6249,45
P00793,78,3065,23
P00794,191,6829,31
P00795,68,2083,49
P00796,168,8796,48
P00797,73,2473,49
P00798,160,9330,38
P00799,144,4998,21
P00800,170,9565,48
P00801,143,9518,23
P00802,106,5409,24
P00803,186,1511,38
P00804,101,4064,33
P00805,72,6166,26
P00806,195,745,24
P00807,149,5180,24
P00808,111,9818,35
P00809,146,8658,44
P00810,149,9868,20
P00811,70,3125,30
P00812,51,3938,30
P00813,106,5824,32
P00814,145,7343,41
P00815,63,8674,45
P00816,184,7495,29
P00817,115,6154,43
P00818,52,2657,20
P00819,196,7539,31
P00820,89,6897,46
P00821,59,7788,47
P00822,172,166,36
P00823,139,8820,20
P00824,186,7093,32
P00825,196,936,24
P00826,153,2659,23
P00827,107,5931,39
P00828,98,1716,21
P00829,182,4903,27
P00830,87,3779,46
P00831,195,7323,20
P00832,197,1695,45
P00833,163,9380,40
P00834,200,7660,36
P00835,55,9571,45
P00836,179,4683,49
P00837,110,4183,43
P00838,148,5369,39
P00839,190,8850,27
P00840,50,3683,41
P00841,179,671,34
P00842,141,5855,40
P00843,122,610,46
P00844,194,4716,24
P00845,154,4332,36
P00846,72,6029,22
P00847,119,3885,20
P00848,193,7131,21
P00849,138,1960,21
P00850,166,3366,40
P00851,105,8687,38
P00852,105,9753,27
P00853,189,8768,43
P00854,70,2955,26
P00855,199,7835,36
P00856,109,2755,36
P00857,74,6319,21
P00858,61,3825,30
P00859,52,972,27
P00860,180,2192,39
P00861,121,9864,30
P00862,128,5810,43
P00863,113,1758,50
P00864,66,6821,37
P00865,92,9509,23
P00866,191,1292,27
P00867,127,1722,26
P00868,53,1452,25
P00869,108,7762,34
P00870,147,6074,41
P00871,144,1881,32
P00872,177,9241,26
P00873,173,1750,44
P00874,96,9234,26
P00875,168,3524,37
P00876,50,4106,29
P00877,108,3067,45
P00878,132,9464,43
P00879,170,3980,40
P00880,164,4191,28
P00881,160,5627,39
P00882,178,8598,46
P00883,172,2665,50
P00884,99,7697,34
P00885,192,7183,44
P00886,177,3899,40
P00887,61,5481,20
P00888,91,5194,47
P00889,175,1297,44
P00890,61,7570,25
P00891,133,8178,48
P00892,145,9590,21
P00893,133,9315,43
P00894,143,3248,39
P00895,127,3670,48
P00896,60,9438,46
P00897,179,4430,43
P00898,167,5896,40
P00899,176,2452,23
P00900,171,8191,30
P00901,88,1198,37
P00902,53,3767,48
P00903,176,64,22
P00904,159,2266,42
P00905,176,8100,40
P00906,80,2258,48
P00907,170,6214,30
P00908,137,2541,25
P00909,63,4308,44
P00910,118,4077,43
P00911,180,6997,40
P00912,91,4075,25
P00913,200,6388,21
P00914,107,5908,39
P00915,178,7069,32
P00916,135,1723,30
P00917,159,5608,38
P00918,188,4924,49
P00919,135,53,46
P00920,198,7162,24
P00921,122,268,42
P00922,136,3109,45
P00923,98,4111,20
P00924,107,3748,22
P00925,140,9889,37
P00926,180,7680,49
P00927,59,8628,48
P00928,99,510,41
P00929,154,5218,38
P00930,160,8792,50
P00931,168,7564,25
P00932,79,3465,29
P00933,190,3537,23
P00934,149,9464,48
P00935,162,1901,28
P00936,155,9189,25
P00937,175,1221,46
P00938,142,6593,34
P00939,199,3667,34
P00940,149,7084,33
P00941,158,7401,26
P00942,160,900,32
P00943,156,2416,26
P00944,198,3832,33
P00945,91,4160,26
P00946,98,9344,50
P00947,120,6112,43
P00948,87,8801,32
P00949,193,1765,42
P00950,91,2682,25
P00951,194,7010,21
P00952,77,888,20
P00953,168,4105,34
P00954,112,2256,50
P00955,169,2793,29
P00956,93,3525,49
P00957,77,590,48
P00958,193,2257,47
P00959,59,1369,39
P00960,130,1662,29
P00961,163,2849,20
P00962,167,6301,32
P00963,114,3644,27
P00964,119,7095,47
P00965,115,2884,40
P00966,184,8638,20
P00967,116,8314,45
P00968,153,5880,43
P00969,160,485,45
P00970,69,6760,43
P00971,197,9355,48
P00972,133,4502,26
P00973,195,8903,32
P00974,100,7626,47
P00975,68,3082,40
P00976,87,6267,40
P00977,159,784,39
P00978,163,1373,28
P00979,97,7370,22
P00980,105,7527,41
P00981,86,4438,41
P00982,164,1821,30
P00983,163,4595,48
P00984,60,524,48
P00985,180,9784,46
P00986,181,7322,43
P00987,139,9816,44
P00988,59,1305,40
P00989,97,9850,22
P00990,67,9201,38
P00991,159,5538,47
P00992,106,7050,39
P00993,161,5275,34
P00994,196,545,20
P00995,178,2371,39
P00996,66,6444,32
P00997,82,3509,31
P00998,66,9131,23
P00999,90,1104,31
P01000,63,736,39
P01001,141,7517,40
P01002,81,933,23
P01003,94,483,29
P01004,95,970,48
P01005,123,5702,33
P01006,157,6855,28
P01007,161,2171,22
P01008,158,4485,22
P01009,56,5182,28
P01010,52,8649,27
P01011,141,8392,50
P01012,189,9762,35
P01013,70,5104,45
P01014,160,3915,50
P01015,102,8123,33
P01016,87,981,39
P01017,71,7577,25
P01018,135,9727,38
P01019,112,4895,34
P01020,115,4244,32
P01021,131,7839,29
P01022,131,8300,28
P01023,74,1438,38
P01024,130,7255,38
P01025,92,212,44
P01026,140,9587,20
P01027,194,3505,20
P01028,58,5678,33
P01029,86,2079,48
P01030,158,5712,30
P01031,111,855,21
P01032,139,3276,28
P01033,59,9295,32
P01034,135,6655,42
P01035,82,1816,33
P01036,57,2511,30
P01037,94,3169,37
P01038,175,1341,26
P01039,198,6790,34
P01040,109,853,42
P01041,186,6961,20
P01042,195,7679,37
P01043,116,8393,23
P01044,91,951,28
P01045,162,4060,44
P01046,99,7882,46
P01047,130,2898,39
P01048,198,4823,25
P01049,105,4975,31
P01050,114,1388,35
P01051,156,364,30
P01052,55,2611,31
P01053,105,4824,29
P01054,117,7263,20
P01055,62,239,39
P01056,84,3314,48
P01057,185,5001,49
P01058,115,2056,29
P01059,131,3260,22
P01060,97,1832,36
P01061,81,699,34
P01062,161,2839,24
P01063,152,3695,45
P01064,53,7310,33
P01065,129,655,23
P01066,71,4773,50
P01067,145,7068,40
P01068,73,1936,31
P01069,186,2553,45
P01070,197,4772,45
P01071,86,974,32
P01072,60,6591,45
P01073,155,6661,44
P01074,109,2275,25
P01075,119,6785,44
P01076,90,4892,30
P01077,156,7277,31
P01078,106,1290,30
P01079,75,271,30
P01080,150,3862,26
P01081,80,8284,36
P01082,86,2262,43
P01083,175,7622,40
P01084,61,9107,40
P01085,183,7346,34
P01086,136,9889,34
P01087,94,1664,32
P01088,88,39,37
P01089,198,9695,37
P01090,166,2613,33
P01091,126,349,22
P01092,107,4580,25
P01093,198,3562,40
P01094,181,8032,37
P01095,172,1428,25
P01096,168,175,25
P01097,138,4,43
P01098,84,5082,38
P01099,169,8650,31
P01100,66,9160,33
P01101,54,5397,47
P01102,162,5969,31
P01103,132,1663,45
P01104,151,2474,27
P01105,173,1099,30
P01106,93,6468,20
P01107,142,19,49
P01108,124,8321,50
P01109,200,8878,42
P01110,90,3858,45
P01111,184,2963,45
P01112,118,9047,35
P01113,188,4038,32
P01114,124,5592,21
P01115,110,3253,32
P01116,89,5212,26
P01117,153,841,27
P01118,182,7700,22
P01119,62,1702,22
P01120,164,5063,31
P01121,150,204,38
P01122,131,8918,44
P01123,175,4239,46
P01124,112,7053,40
P01125,107,3688,47
P01126,180,7020,35
P01127,166,2161,43
P01128,116,9410,40
P01129,65,4606,45
P01130,92,7427,38
P01131,87,7443,47
P01132,151,8507,50
P01133,80,6834,24
P01134,75,9673,43
P01135,189,1708,43
P01136,177,2594,42
P01137,197,8402,47
P01138,92,5808,28
P01139,135,9633,31
P01140,176,9195,46
P01141,194,6978,41
P01142,187,2433,35
P01143,192,9378,24
P01144,64,6027,41
P01145,106,1809,50
P01146,185,6792,39
P01147,152,2730,47
P01148,153,5134,40
P01149,57,8125,42
P01150,182,7911,41
P01151,94,4487,28
P01152,52,7732,34
P01153,124,2132,44
P01154,76,8308,40
P01155,90,4097,29
P01156,188,8680,20
P01157,140,9231,40
P01158,150,7691,38
P01159,189,5452,25
P01160,129,7932,45
P01161,65,5585,43
P01162,105,8513,46
P01163,80,5715,28
P01164,50,1738,41
P01165,170,5258,34
P01166,189,550,24
P01167,105,2800,41
P01168,183,7632,20
P01169,67,272,36
P01170,79,1423,30
P01171,50,9591,30
P01172,150,5399,38
P01173,53,735,48
P01174,71,5014,36
P01175,139,3756,43
P01176,191,3564,39
P01177,126,8443,28
P01178,127,1358,31
P01179,196,1496,26
P01180,139,8331,26
P01181,141,3611,37
P01182,51,144,22
P01183,184,2521,46
P01184,116,7291,41
P01185,177,6596,46
P01186,173,8916,21
P01187,53,3079,50
P01188,139,9835,40
P01189,121,4652,45
P01190,102,8892,30
P01191,102,3249,41
P01192,196,1325,33
P01193,58,304,21
P01194,182,2024,39
P01195,114,9145,41
P01196,129,1622,46
P01197,150,289,36
P01198,188,4282,45
P01199,86,4687,31
P01200,86,3120,28
P01201,189,83,48
P01202,200,7114,37
P01203,79,3407,44
P01204,111,1638,49
P01205,165,3820,25
P01206,118,8262,37
P01207,177,350,31
P01208,192,9466,46
P01209,159,2466,41
P01210,196,9910,23
P01211,155,3772,29
P01212,119,8114,31
P01213,144,6533,43
P01214,79,4593,36
P01215,123,6167,26
P01216,64,8702,45
P01217,98,7745,33
P01218,198,2986,27
P01219,128,7716,25
P01220,84,3461,42
P01221,121,5251,35
P01222,151,5204,44
P01223,114,1465,45
P01224,114,3321,50
P01225,119,7862,44
P01226,111,6100,36
P01227,154,1253,23
P01228,101,106,32
P01229,154,6537,31
P01230,177,7895,50
P01231,66,126,27
P01232,164,582,48
P01233,87,2376,48
P01234,138,4282,39
P01235,58,3013,32
P01236,197,866,38
P01237,163,9020,44
P01238,173,5506,42
P01239,101,1939,34
P01240,70,98,29
P01241,196,5418,37
P01242,99,9053,41
P01243,129,2620,49
P01244,129,939,31
P01245,193,5182,41
P01246,69,9070,28
P01247,86,4986,21
P01248,180,5470,23
P01249,53,2689,41
P01250,130,7867,36
P01251,50,299,40
P01252,187,9852,47
P01253,87,2792,46
P01254,180,2038,20
P01255,73,2043,28
P01256,100,2671,45
P01257,113,6325,26
P01258,175,3830,31
P01259,183,5889,46
P01260,174,9335,25
P01261,200,1293,40
P01262,95,9962,36
P01263,88,8537,41
P01264,187,3939,25
P01265,91,1636,48
P01266,54,205,39
P01267,58,7728,38
P01268,111,497,45
P01269,195,4341,38
P01270,159,1125,30
P01271,53,4952,41
P01272,141,1569,33
P01273,199,6037,46
P01274,97,3410,40
P01275,111,6484,24
P01276,131,7634,26
P01277,132,6592,46
P01278,198,9714,31
P01279,71,7370,33
P01280,195,5847,20
P01281,151,860,39
P01282,156,2749,38
P01283,78,8757,28
P01284,135,4759,27
P01285,198,9570,35
P01286,199,1716,32
